;ID;tasks;star_work;in_call;out_call;comment;in_mail;out_mail
2255;32;13;1;0;0;129;0;0
2256;79;2;0;0;0;0;0;0
2257;33;2;0;0;0;0;0;0
2258;50;2;0;0;0;0;0;0
2259;2;2;0;0;0;0;0;0
2260;69;3;0;0;0;0;0;0
2261;71;4;0;0;0;28;0;0
2262;63;2;0;0;0;0;0;0
2263;91;3;0;0;0;53;0;0
2264;43;3;0;0;0;0;0;0
2265;39;10;0;0;0;97;0;0
2266;7;2;0;0;0;0;0;0
2267;3;2;0;0;0;0;0;0
2268;70;3;0;0;0;0;0;0
2269;34;2;0;0;0;0;0;0
2270;20;2;0;0;0;0;0;0
2271;42;2;0;0;0;0;0;0
2272;92;3;0;0;0;53;0;0
2273;62;2;0;0;0;0;0;0
2274;70;2;0;0;0;0;0;0
2275;4;2;0;0;0;0;0;0
2276;78;2;0;0;0;0;0;0
2277;89;2;0;0;0;0;0;0
2278;16;2;0;0;0;0;0;0
2279;38;2;0;0;0;0;0;0
2280;38;3;0;0;0;28;0;0
2281;29;7;0;0;0;122;0;0
2282;89;2;0;0;0;0;0;0
2283;33;6;0;0;0;95;0;0
2284;14;2;0;0;0;0;0;0
2285;95;2;0;0;0;0;0;0
2286;50;2;0;0;0;0;0;0
2287;5;3;0;0;0;0;0;0
2288;46;3;0;0;0;0;0;0
2289;11;3;0;0;0;0;0;0
2290;76;3;0;0;0;46;0;0
2291;28;2;0;0;0;0;0;0
2292;66;2;0;0;0;0;0;0
2293;2;7;1;0;0;53;0;0
2294;94;2;0;0;0;0;0;0
2295;89;2;0;0;0;0;0;0
2296;88;2;0;0;0;0;0;0
2297;16;3;0;0;0;32;0;0
2298;73;2;0;0;0;0;0;0
2299;18;3;0;0;0;0;0;0
2300;45;2;0;0;0;0;0;0
2301;69;12;1;0;0;93;0;0
2302;91;2;0;0;0;0;0;0
2303;70;4;0;0;0;33;0;0
2304;44;3;0;0;0;0;0;0
2305;72;3;0;0;0;0;0;0
2306;47;2;0;0;0;0;0;0
2307;1;2;0;0;0;0;0;0
2308;100;3;0;0;0;0;0;0
2309;93;2;0;0;0;0;0;0
2310;71;2;0;0;0;0;0;0
2311;22;2;0;0;0;0;0;0
2312;63;3;0;0;0;47;0;0
2313;52;2;0;0;0;0;0;0
2314;34;2;0;0;0;0;0;0
2315;95;2;0;0;0;0;0;0
2316;46;2;0;0;0;0;0;0
2317;6;3;0;0;0;71;0;0
2318;52;2;0;0;0;0;0;0
2319;28;2;0;0;0;0;0;0
2320;9;4;0;0;0;28;0;0
2321;49;2;0;0;0;0;0;0
2322;58;3;0;0;0;0;0;0
2323;21;3;0;0;0;0;0;0
2324;44;6;0;0;0;56;0;0
2325;68;2;0;0;0;0;0;0
2326;80;2;0;0;0;0;0;0
2327;84;5;0;0;0;24;0;0
2328;36;7;0;0;0;91;0;0
2329;82;2;0;0;0;0;0;0
2330;24;2;0;0;0;0;0;0
2331;42;2;0;0;0;0;0;0
2332;25;4;0;0;0;0;0;0
2333;40;2;0;0;0;0;0;0
2334;91;2;0;0;0;0;0;0
2335;60;2;0;0;0;0;0;0
2336;26;4;0;0;0;0;0;0
2337;93;3;0;0;0;139;0;0
2338;34;2;0;0;0;0;0;0
2339;94;3;0;0;0;0;0;0
2340;74;2;0;0;0;0;0;0
2341;3;2;0;0;0;0;0;0
2342;67;2;0;0;0;0;0;0
2343;50;5;0;0;0;66;0;0
2344;67;2;0;0;0;0;0;0
2345;14;4;0;0;0;78;0;0
2346;98;7;0;0;0;96;0;0
2347;98;2;0;0;0;0;0;0
2348;91;3;0;0;0;52;0;0
2349;73;2;0;0;0;0;0;0
2350;53;2;0;0;0;0;0;0
2351;82;4;0;0;0;42;0;0
2352;76;2;0;0;0;0;0;0
2353;54;3;0;0;0;44;0;0
2354;66;2;0;0;0;0;0;0
2355;34;3;0;0;0;0;0;0
2356;19;4;0;0;0;52;0;0
2357;67;2;0;0;0;0;0;0
2358;61;2;0;0;0;0;0;0
2359;18;9;2;0;0;67;5;5
2360;91;4;0;0;0;51;0;0
2361;5;3;0;0;0;0;0;0
2362;13;2;0;0;0;0;0;0
2363;43;2;0;0;0;0;0;0
2364;31;2;0;0;0;0;0;0
2365;87;2;0;0;0;0;0;0
2366;3;9;1;0;0;126;3;2
2367;73;3;0;0;0;0;0;0
2368;96;4;0;0;0;0;0;0
2369;82;2;0;0;0;0;0;0
2370;84;2;0;0;0;0;0;0
2371;71;3;0;0;0;48;0;0
2372;1;2;0;0;0;0;0;0
2373;37;2;0;0;0;0;0;0
2374;78;5;1;0;0;53;0;0
2375;79;3;0;1;2;0;0;0
2376;51;2;0;0;0;0;0;0
2377;59;12;1;5;0;70;0;0
2378;60;5;0;0;0;121;0;0
2379;45;3;0;0;0;0;0;0
2380;88;3;0;0;0;0;0;0
2381;67;2;0;0;0;0;0;0
2382;17;4;0;0;0;42;0;0
2383;32;2;0;0;0;0;0;0
2384;51;5;0;0;0;63;0;0
2385;15;3;0;0;0;56;0;0
2386;24;2;0;0;0;0;0;0
2387;43;3;0;0;0;40;0;0
2388;33;3;0;0;0;38;0;0
2389;71;5;0;0;0;137;0;0
2390;85;11;2;0;0;25;0;1
2391;19;2;0;0;0;0;0;0
2392;90;3;0;0;0;0;0;0
2393;68;4;0;0;0;47;0;0
2394;50;11;1;0;0;67;0;0
2395;62;4;0;0;0;0;0;0
2396;94;4;0;0;0;61;0;0
2397;75;4;0;0;0;42;0;0
2398;17;3;0;0;0;0;0;0
2399;84;4;0;0;0;0;0;0
2400;30;3;0;0;0;0;0;0
2401;12;3;0;0;0;27;0;0
2402;12;4;0;0;0;130;0;0
2403;17;5;0;0;0;133;0;0
2404;30;6;0;0;0;133;0;0
2405;71;12;2;1;0;80;0;0
2406;68;2;0;0;0;0;0;0
2407;80;2;0;0;0;0;0;0
2408;100;4;0;0;0;34;0;0
2409;100;2;0;0;0;0;0;0
2410;32;2;0;0;0;0;0;0
2411;19;3;0;0;0;44;0;0
2412;78;2;0;0;0;0;0;0
2413;17;2;0;0;0;0;0;0
2414;62;2;0;0;0;0;0;0
2415;5;2;0;0;0;0;0;0
2416;32;2;0;0;0;0;0;0
2417;52;12;2;0;0;62;0;0
2418;61;2;0;0;0;0;0;0
2419;85;4;0;0;0;54;0;0
2420;46;11;2;0;0;92;1;1
2421;28;3;0;0;0;120;0;0
2422;7;3;0;0;0;64;0;0
2423;82;6;0;0;0;120;0;0
2424;14;2;0;0;0;0;0;0
2425;78;3;0;0;0;37;0;0
2426;97;2;0;0;0;0;0;0
2427;78;2;0;0;0;0;0;0
2428;100;3;0;0;0;0;0;0
2429;76;2;0;0;0;0;0;0
2430;26;2;0;0;0;0;0;0
2431;93;9;2;0;1;53;0;0
2432;87;2;0;0;0;0;0;0
2433;4;3;0;0;0;32;0;0
2434;46;2;0;1;0;0;0;0
2435;49;2;0;0;0;0;0;0
2436;99;2;0;0;0;0;0;0
2437;9;2;0;0;0;0;0;0
2438;2;4;0;0;0;36;0;0
2439;39;3;0;0;0;51;0;0
2440;37;2;0;0;0;0;0;0
2441;44;4;0;0;0;26;0;0
2442;66;2;0;0;0;0;0;0
2443;79;2;0;0;0;0;0;0
2444;84;9;1;0;0;100;0;0
2445;50;4;0;0;0;44;0;0
2446;58;5;0;0;0;38;0;0
2447;10;4;0;0;0;56;0;0
2448;26;2;0;0;0;0;0;0
2449;6;2;0;0;0;0;0;0
2450;11;6;1;0;1;126;24;18
2451;5;4;0;0;0;24;0;0
2452;98;4;0;0;0;0;0;0
2453;28;8;1;0;0;37;10;7
2454;56;2;0;0;0;0;0;0
2455;25;2;0;0;0;0;0;0
2456;91;3;0;0;0;0;0;0
2457;47;9;2;0;0;112;3;0
2458;8;2;0;0;0;0;0;0
2459;77;2;0;0;0;0;0;0
2460;70;2;0;0;0;0;0;0
2461;91;2;0;0;0;0;0;0
2462;99;5;0;0;0;102;0;0
2463;79;5;0;0;0;110;0;0
2464;54;2;0;0;0;0;0;0
2465;9;2;0;0;0;0;0;0
2466;29;2;0;0;0;0;0;0
2467;79;4;0;0;0;0;0;0
2468;37;2;0;0;0;0;0;0
2469;1;2;0;0;0;0;0;0
2470;28;5;0;0;0;61;0;0
2471;56;3;0;0;0;43;0;0
2472;94;2;0;0;0;0;0;0
2473;6;2;0;0;0;0;0;0
2474;70;4;0;4;0;29;2;2
2475;72;2;0;0;0;0;0;0
2476;80;2;0;0;0;0;0;0
2477;67;3;0;0;0;35;0;0
2478;13;2;0;0;0;0;0;0
2479;69;3;0;0;0;44;0;0
2480;73;2;0;0;0;0;0;0
2481;35;8;2;1;0;66;0;0
2482;34;2;0;1;0;0;0;0
2483;83;3;0;1;0;0;4;2
2484;41;6;2;0;0;59;1;1
2485;98;2;0;0;0;0;0;0
2486;11;9;1;0;0;54;0;0
2487;62;2;0;0;0;0;0;0
2488;73;4;0;0;0;115;0;0
2489;99;6;0;0;0;108;0;0
2490;17;3;0;0;0;49;0;0
2491;89;3;0;0;0;0;0;0
2492;65;3;0;0;0;0;0;0
2493;8;4;0;0;0;33;0;0
2494;12;2;0;0;0;0;0;0
2495;1;2;0;0;0;0;0;0
2496;91;2;0;0;0;0;0;0
2497;34;2;0;0;1;0;0;0
2498;89;8;2;0;0;51;0;0
2499;33;3;0;0;0;64;0;0
2500;8;2;0;0;0;0;0;0
2501;85;2;0;0;0;0;0;0
2502;43;3;0;0;0;88;1;0
2503;19;5;0;0;0;62;0;0
2504;34;3;0;0;0;44;0;0
2505;88;2;0;0;0;0;0;0
2506;100;3;0;0;0;0;0;0
2507;24;2;0;0;0;0;0;0
2508;6;3;0;0;0;49;0;0
2509;81;2;0;0;0;0;0;0
2510;87;2;0;0;0;0;0;0
2511;53;5;0;0;0;51;0;0
2512;84;2;0;0;0;0;0;0
2513;58;2;0;0;0;0;0;0
2514;4;4;0;0;0;34;0;0
2515;79;2;0;0;0;0;0;0
2516;50;3;0;0;0;0;0;0
2517;17;2;0;0;0;0;0;0
2518;3;10;1;0;0;70;0;0
2519;6;2;0;0;0;0;0;0
2520;12;3;0;0;0;0;0;0
2521;1;6;0;0;0;55;0;0
2522;100;2;0;0;0;0;0;0
2523;72;3;0;0;0;0;0;0
2524;46;2;0;0;0;0;0;0
2525;14;2;0;0;0;0;0;0
2526;77;2;0;0;0;0;0;0
2527;68;3;0;0;0;34;0;0
2528;13;3;0;0;0;0;0;0
2529;9;2;0;0;0;0;0;0
2530;6;2;0;0;0;0;0;0
2531;43;2;0;0;0;0;0;0
2532;10;3;0;0;0;24;0;0
2533;12;2;0;1;0;0;3;4
2534;27;2;0;0;0;0;0;0
2535;59;2;0;2;0;0;0;0
2536;23;3;0;0;0;21;0;0
2537;7;2;0;0;0;0;0;0
2538;98;2;0;0;0;0;0;0
2539;79;3;0;0;0;0;0;0
2540;49;2;0;0;0;0;0;0
2541;2;3;0;0;0;0;0;0
2542;76;8;0;0;0;146;0;0
2543;1;2;0;0;0;0;0;0
2544;80;2;0;0;0;0;0;0
2545;91;2;0;0;0;0;0;0
2546;3;2;0;0;0;0;0;0
2547;7;2;0;0;0;0;0;0
2548;27;2;0;0;0;0;0;0
2549;89;2;0;0;0;0;0;0
2550;24;2;0;0;0;0;0;0
2551;95;2;0;0;0;0;0;0
2552;70;7;1;1;16;107;8;2
2553;93;2;0;0;0;0;0;0
2554;88;2;0;0;0;0;0;0
2555;52;2;0;0;0;0;0;0
2556;60;2;0;0;0;0;0;0
2557;55;6;0;0;0;87;0;0
2558;26;3;0;0;0;0;0;0
2559;73;2;0;0;0;0;0;0
2560;17;13;1;0;0;52;1;0
2561;78;2;0;0;0;0;0;0
2562;16;2;0;0;0;0;0;0
2563;93;2;0;0;0;0;0;0
2564;17;4;0;0;0;30;0;0
2565;18;3;0;0;0;56;1;0
2566;62;9;2;1;11;53;5;13
2567;34;2;0;0;0;0;0;0
2568;13;3;0;0;0;19;0;0
2569;80;5;1;0;0;21;0;0
2570;53;2;0;0;0;0;0;0
2571;95;2;0;0;0;0;0;0
2572;78;2;0;0;0;0;0;0
2573;64;3;0;0;0;46;1;0
2574;81;2;0;0;0;0;0;0
2575;60;3;0;0;0;0;0;0
2576;30;3;0;17;2;36;12;8
2577;27;3;0;0;0;25;0;0
2578;93;2;0;0;0;0;0;0
2579;64;2;0;0;0;0;0;0
2580;63;2;0;0;0;0;0;0
2581;11;6;0;0;0;43;0;0
2582;3;2;0;0;0;0;0;0
2583;27;2;0;0;0;0;0;0
2584;67;2;0;0;0;0;0;0
2585;76;2;0;0;0;0;0;0
2586;33;2;0;0;0;0;0;0
2587;78;2;0;0;0;0;0;0
2588;53;3;0;0;0;0;0;0
2589;67;5;0;0;0;32;0;0
2590;58;3;0;0;0;36;0;0
2591;33;4;0;0;0;0;0;0
2592;68;4;0;0;0;35;0;0
2593;80;2;0;0;0;0;0;0
2594;75;3;0;0;0;0;0;0
2595;83;4;0;0;0;63;0;0
2596;44;2;0;0;0;0;0;0
2597;20;2;0;0;0;0;0;0
2598;58;4;0;0;2;0;0;0
2599;20;2;0;0;0;0;0;0
2600;54;2;0;0;0;0;0;0
2601;80;4;0;0;0;56;1;1
2602;81;2;0;0;0;0;0;0
2603;65;2;0;0;0;0;0;0
2604;38;2;0;0;0;0;0;0
2605;30;2;0;0;0;0;0;0
2606;33;2;0;0;0;0;0;0
2607;91;2;0;0;0;0;0;0
2608;72;3;0;0;0;0;0;0
2609;27;2;0;0;0;0;0;0
2610;8;2;0;0;0;0;0;0
2611;60;2;0;0;0;0;0;0
2612;54;2;0;0;0;0;0;0
2613;90;3;0;0;0;93;0;0
2614;81;2;0;0;0;0;0;0
2615;62;2;0;0;0;0;0;0
2616;27;2;0;0;0;0;0;0
2617;95;3;0;0;0;55;0;0
2618;84;4;0;0;0;28;4;1
2619;12;2;0;0;0;0;0;0
2620;22;2;0;0;0;0;0;0
2621;63;8;0;0;0;62;0;0
2622;40;3;0;0;0;0;3;4
2623;45;3;0;0;0;0;0;0
2624;21;8;2;0;4;69;21;10
2625;80;5;0;0;0;67;1;0
2626;55;2;0;0;0;0;0;0
2627;74;2;0;0;0;0;0;0
2628;2;2;0;0;0;0;0;0
2629;99;2;0;0;0;0;0;0
2630;74;2;0;0;0;0;0;0
2631;54;2;0;0;0;0;0;0
2632;93;2;0;0;0;0;0;0
2633;37;2;0;0;0;0;0;0
2634;17;2;0;0;0;0;0;0
2635;26;3;0;0;0;0;0;0
2636;17;2;0;0;4;0;0;0
2637;75;3;0;0;0;0;0;0
2638;29;3;0;0;0;0;0;0
2639;75;2;0;0;0;0;0;0
2640;18;2;0;0;0;0;0;0
2641;91;2;0;1;0;0;0;0
2642;22;4;0;0;1;47;2;3
2643;14;3;0;0;0;0;0;0
2644;82;3;0;0;0;0;1;0
2645;53;2;0;0;0;0;0;0
2646;96;3;0;0;0;0;0;0
2647;41;2;0;0;0;0;0;0
2648;100;2;0;0;0;0;0;0
2649;57;2;0;0;0;0;0;0
2650;71;2;0;0;0;0;0;0
2651;89;2;0;0;0;0;0;0
2652;33;2;0;0;0;0;0;0
2653;19;2;0;0;0;0;0;0
2654;76;2;0;0;0;0;0;0
2655;67;1;0;0;0;0;0;0
2656;30;5;0;0;0;0;0;0
2657;42;1;0;0;0;0;0;0
2658;88;1;0;0;0;0;0;0
2659;95;4;0;0;0;0;0;0
2660;93;4;0;0;0;0;0;0
2661;4;3;0;0;0;0;0;0
2662;34;3;0;0;0;0;0;0
2663;39;1;0;0;0;0;0;0
2664;78;3;0;0;0;0;0;0
2665;76;1;0;0;0;0;0;0
2666;42;5;0;0;0;0;0;0
2667;46;5;0;0;0;0;0;0
2668;52;3;0;0;0;0;0;0
2669;100;6;0;0;0;0;0;0
2670;80;6;0;0;0;0;0;0
2671;55;7;0;0;0;0;0;0
2672;16;7;0;0;0;0;0;0
2673;92;1;0;0;0;0;0;0
2674;33;1;0;0;0;0;0;0
2675;94;1;0;0;0;0;0;0
2676;29;1;0;0;0;0;0;0
2677;2;1;0;0;0;0;0;0
2678;49;1;0;0;0;0;0;0
2679;6;1;0;0;0;0;0;0
2680;94;1;0;0;0;0;0;0
2681;5;9;0;0;0;0;0;0
2682;98;8;0;0;0;0;0;0
2683;92;5;0;0;0;4;0;0
2684;12;1;0;0;0;0;0;0
2685;45;5;0;0;0;0;0;0
2686;27;1;0;0;0;0;0;0
2687;41;1;0;0;0;0;0;0
2688;45;1;0;0;0;0;0;0
2689;57;1;0;0;0;0;0;0
2690;34;1;0;0;0;0;0;0
2691;88;1;0;0;0;0;0;0
2692;96;1;0;0;0;0;0;0
2693;94;13;1;0;0;0;0;0
2694;31;1;0;0;0;0;0;0
2695;65;1;0;0;0;0;0;0
2696;25;8;0;0;0;0;0;0
2697;10;6;1;0;0;1;0;0
2698;11;1;0;0;0;0;0;0
2699;46;1;0;0;0;0;0;0
2700;18;2;0;0;0;0;0;0
2701;5;1;0;0;0;0;0;0
2702;2;1;0;0;0;0;0;0
2703;73;3;0;0;0;0;0;0
2704;67;8;0;0;0;0;0;0
2705;36;1;0;0;0;0;0;0
2706;97;1;0;0;0;0;0;0
2707;40;1;0;0;0;0;0;0
2708;12;1;0;0;0;0;0;0
2709;65;1;0;0;0;0;0;0
2710;15;1;0;0;0;0;0;0
2711;49;2;0;0;0;0;0;0
2712;52;1;0;0;0;0;0;0
2713;98;1;0;0;0;0;0;0
2714;79;1;0;0;0;0;0;0
2715;66;3;0;0;0;0;0;0
2716;85;2;0;0;0;0;0;0
2717;28;19;0;0;0;0;0;0
2718;45;1;0;0;0;0;0;0
2719;20;1;0;0;0;0;0;0
2720;77;1;0;0;0;0;0;0
2721;10;1;0;0;0;0;0;0
2722;1;1;0;0;0;0;0;0
2723;67;1;0;0;0;0;0;0
2724;15;1;0;0;0;0;0;0
2725;70;1;0;0;0;0;0;0
2726;45;1;0;0;0;0;0;0
2727;7;1;0;0;0;0;0;0
2728;79;6;0;0;0;0;0;0
2729;38;1;0;0;0;0;0;0
2730;15;1;0;0;0;0;0;0
2731;36;1;0;0;0;0;0;0
2732;15;1;0;0;0;0;0;0
2733;55;1;0;0;0;0;0;0
2734;38;1;0;0;0;0;0;0
2735;20;3;0;0;0;0;0;0
2736;46;1;0;0;0;0;0;0
2737;88;4;0;0;0;0;0;0
2738;85;1;0;0;0;0;0;0
2739;49;5;0;0;0;0;0;0
2740;37;10;0;75;7;0;0;0
2741;35;7;0;0;8;0;0;0
2742;73;6;0;0;0;0;0;0
2743;92;1;0;0;0;0;0;0
2744;22;1;0;0;0;0;0;0
2745;32;7;0;0;0;0;0;0
2746;81;4;0;0;0;0;0;0
2747;80;5;0;0;0;0;0;0
2748;80;1;0;0;0;0;0;0
2749;55;1;0;0;0;0;0;0
2750;87;1;0;0;0;0;0;0
2751;39;1;0;0;0;0;0;0
2752;55;1;0;0;0;0;0;0
2753;53;1;0;0;0;0;0;0
2754;78;1;0;0;0;0;0;0
2755;74;1;0;0;0;0;0;0
2756;77;1;0;0;0;0;0;0
2757;68;1;0;0;0;0;0;0
2758;3;3;0;0;0;0;0;0
2759;75;1;0;0;0;0;0;0
2760;2;1;0;0;0;0;0;0
2761;19;1;0;0;0;0;0;0
2762;12;1;0;0;0;0;0;0
2763;85;1;0;0;0;0;0;0
2764;1;1;0;0;0;0;0;0
2765;83;1;0;0;0;0;0;0
2766;38;1;0;0;0;0;0;0
2767;71;1;0;0;0;0;0;0
2768;47;3;0;0;0;0;0;0
2769;49;1;0;0;0;0;0;0
2770;57;1;0;0;0;0;0;0
2771;52;1;0;0;0;0;0;0
2772;48;1;0;0;0;0;0;0
2773;27;3;0;0;0;0;0;0
2774;20;1;0;0;0;0;0;0
2775;39;1;0;0;0;0;0;0
2776;75;5;0;0;0;0;0;0
2777;25;1;0;0;0;0;0;0
2778;77;1;0;0;0;0;0;0
2779;3;1;0;0;0;0;0;0
2780;2;1;0;0;0;0;0;0
2781;88;1;0;0;0;0;0;0
2782;41;14;0;0;2;0;0;0
2783;22;3;0;0;0;0;0;0
2784;100;1;0;0;0;0;0;0
2785;82;1;0;0;0;0;0;0
2786;66;6;0;1;3;0;0;0
2787;42;1;0;0;0;0;0;0
2788;23;1;0;0;0;0;0;0
2789;85;3;0;0;0;0;0;0
2790;24;1;0;0;0;0;0;0
2791;28;1;0;0;0;0;0;0
2792;25;4;0;0;0;0;0;0
2793;51;1;0;0;0;0;0;0
2794;36;1;0;0;0;0;0;0
2795;90;1;0;0;0;0;0;0
2796;22;1;0;0;0;0;0;0
2797;84;1;0;0;0;0;0;0
2798;47;1;0;0;0;0;0;0
2799;88;1;0;0;0;0;0;0
2800;16;1;0;0;0;0;0;0
2801;18;10;2;0;0;0;0;0
2802;25;1;0;0;0;0;0;0
2803;60;1;0;0;0;0;0;0
2804;38;1;0;0;0;0;0;0
2805;52;3;0;0;0;0;0;0
2806;49;1;0;0;0;0;0;0
2807;90;1;0;0;0;0;0;0
2808;83;1;0;0;0;0;0;0
2809;3;9;2;0;0;0;0;0
2810;56;1;0;0;0;0;0;0
2811;26;1;0;0;0;0;0;0
2812;59;1;0;0;0;0;0;0
2813;19;1;0;0;0;0;0;0
2814;15;1;0;0;0;0;0;0
2815;56;1;0;0;0;0;0;0
2816;42;3;0;0;0;0;0;0
2817;77;1;0;0;0;0;0;0
2818;50;3;0;0;0;0;0;0
2819;49;4;0;0;0;0;0;0
2820;84;1;0;0;0;0;0;0
2821;61;4;0;0;0;0;0;0
2822;2;1;0;0;0;0;0;0
2823;27;1;0;0;0;0;0;0
2824;83;4;0;0;0;0;0;0
2825;93;1;0;0;0;0;0;0
2826;53;1;0;0;0;0;0;0
2827;10;10;2;0;0;0;0;0
2828;84;1;0;0;0;0;0;0
2829;36;3;0;0;0;0;0;0
2830;93;1;0;0;0;0;0;0
2831;58;1;0;0;0;0;0;0
2832;58;2;0;0;0;0;0;0
2833;70;1;0;0;0;0;0;0
2834;95;9;2;0;0;0;0;0
2835;54;7;1;0;0;0;0;0
2836;25;7;0;0;0;0;0;0
2837;36;1;0;0;0;0;0;0
2838;99;3;0;0;0;0;0;0
2839;20;1;0;0;0;0;0;0
2840;47;1;0;0;0;0;0;0
2841;34;1;0;0;0;0;0;0
2842;38;1;0;0;0;0;0;0
2843;84;1;0;0;0;0;0;0
2844;2;1;0;0;0;0;0;0
2845;77;1;0;0;0;0;0;0
2846;97;1;0;0;0;0;0;0
2847;93;1;0;0;0;0;0;0
2848;65;6;2;0;0;0;0;0
2849;19;1;0;0;0;0;0;0
2850;39;1;0;0;0;0;0;0
2851;67;1;0;0;0;0;0;0
2852;84;7;2;0;0;0;5;5
2853;45;1;0;0;0;0;0;0
2854;58;3;0;0;0;0;0;0
2855;35;1;0;0;0;0;0;0
2856;35;1;0;0;0;0;0;0
2857;99;1;0;0;0;0;0;0
2858;20;1;0;0;0;0;0;0
2859;47;1;0;0;0;0;0;0
2860;25;1;0;0;0;0;0;0
2861;98;1;0;0;0;0;0;0
2862;30;1;0;0;0;0;0;0
2863;30;1;0;0;0;0;0;0
2864;8;3;0;0;0;0;0;0
2865;37;1;0;0;0;0;0;0
2866;79;1;0;0;0;0;0;0
2867;24;1;0;0;0;0;0;0
2868;29;1;0;0;0;0;0;0
2869;65;1;0;0;0;0;0;0
2870;70;1;0;0;0;0;0;0
2871;90;1;0;0;0;0;0;0
2872;82;1;0;0;0;0;0;0
2873;87;1;0;0;0;0;0;0
2874;14;1;0;0;0;0;0;0
2875;69;1;0;0;0;0;0;0
2876;55;1;0;0;0;0;0;0
2877;3;10;0;0;0;0;0;1
2878;38;1;0;0;0;0;0;0
2879;81;1;0;0;0;0;0;0
2880;18;1;0;0;0;0;0;0
2881;84;1;0;0;0;0;0;0
2882;45;1;0;0;0;0;0;0
2883;82;1;0;0;0;0;0;0
2884;36;1;0;0;0;0;0;0
2885;33;1;0;0;0;0;0;0
2886;43;1;0;0;0;0;0;0
2887;40;3;0;0;0;0;0;0
2888;84;1;0;0;0;0;0;0
2889;41;5;0;0;0;0;0;0
2890;68;2;0;0;0;0;0;0
2891;88;1;0;0;0;0;0;0
2892;47;1;0;0;0;0;0;0
2893;3;6;2;0;0;0;0;0
2894;41;3;0;0;0;0;0;0
2895;63;1;0;0;0;0;0;0
2896;86;2;0;0;0;0;0;0
2897;14;1;0;0;0;0;0;0
2898;7;1;0;0;0;0;0;0
2899;63;1;0;3;0;0;0;0
2900;15;1;0;0;0;0;0;0
2901;80;1;0;0;0;0;0;0
2902;85;3;0;0;0;0;0;0
2903;10;1;0;0;0;0;0;0
2904;99;8;1;0;0;0;0;0
2905;52;9;0;0;0;0;0;0
2906;56;7;0;0;0;0;0;0
2907;91;1;0;0;0;0;0;0
2908;89;1;0;0;0;0;0;0
2909;64;1;0;0;0;0;0;0
2910;31;1;0;0;0;0;0;0
2911;53;1;0;0;0;0;0;0
2912;8;1;0;0;0;0;0;0
2913;49;1;0;0;0;0;0;0
2914;69;4;0;0;0;0;0;0
2915;30;1;0;0;0;0;0;0
2916;49;1;0;0;0;0;0;0
2917;57;1;0;0;0;1;0;0
2918;21;1;0;0;0;0;0;0
2919;68;1;0;0;0;0;0;0
2920;3;1;0;0;0;0;0;0
2921;62;1;0;0;0;0;0;0
2922;97;3;0;0;0;0;0;0
2923;68;8;0;0;0;0;0;0
2924;7;1;0;0;0;0;0;0
2925;43;7;1;0;0;0;0;0
2926;59;1;0;0;0;0;0;0
2927;30;5;0;0;0;0;0;0
2928;56;1;0;0;0;0;0;0
2929;24;5;0;0;0;0;0;0
2930;48;1;0;0;0;0;0;0
2931;14;1;0;0;0;0;0;0
2932;49;1;0;0;0;0;0;0
2933;91;1;0;0;0;0;0;0
2934;5;1;0;0;0;0;0;0
2935;100;1;0;0;0;0;0;0
2936;98;1;0;0;0;0;0;0
2937;52;1;0;0;0;0;0;0
2938;16;1;0;0;0;0;0;0
2939;55;1;0;0;0;0;0;0
2940;69;1;0;0;0;0;0;0
2941;76;1;0;0;0;0;0;0
2942;12;1;0;0;0;0;0;0
2943;38;6;1;0;0;0;0;0
2944;78;5;0;0;0;0;0;0
2945;69;1;0;0;0;0;0;0
2946;69;6;0;0;0;0;0;0
2947;51;4;1;0;0;0;0;0
2948;92;1;0;1;0;0;0;0
2949;51;1;0;0;0;0;0;0
2950;42;1;0;0;0;0;0;0
2951;27;8;0;0;0;0;0;0
2952;45;13;0;0;0;0;0;0
2953;23;4;0;0;0;0;0;0
2954;88;4;0;0;0;0;0;0
2955;57;1;0;0;0;0;0;0
2956;4;6;1;0;0;0;0;0
2957;22;1;0;0;0;0;0;0
2958;89;1;0;0;0;0;0;0
2959;98;1;0;0;0;0;0;0
2960;64;8;1;0;0;0;0;0
2961;9;1;0;0;0;0;0;0
2962;94;1;0;0;0;0;0;0
2963;74;1;0;0;0;0;0;0
2964;98;5;0;0;0;0;0;0
2965;69;1;0;0;0;0;0;0
2966;34;5;1;0;0;0;0;0
2967;18;1;0;0;0;0;0;0
2968;13;1;0;0;0;0;0;0
2969;93;5;0;0;0;0;0;0
2970;97;1;0;0;0;0;0;0
2971;26;1;0;0;0;0;0;0
2972;81;1;0;0;0;0;0;0
2973;32;1;0;0;0;0;0;0
2974;58;1;0;0;0;0;0;0
2975;42;1;0;0;0;0;0;0
2976;66;1;0;0;0;0;0;0
2977;83;1;0;0;0;0;0;0
2978;31;3;0;0;0;0;0;0
2979;68;1;0;0;0;0;0;0
2980;42;1;0;0;0;0;0;0
2981;9;1;0;0;0;0;0;0
2982;6;9;0;0;0;5;0;0
2983;85;1;0;0;0;0;0;0
2984;52;1;0;0;0;0;0;0
2985;2;3;0;0;0;0;0;0
2986;29;1;0;0;0;0;0;0
2987;14;1;0;0;0;0;0;0
2988;58;1;0;0;0;0;0;0
2989;60;1;0;0;0;0;0;0
